KOI,Kepler name,P,P_err,t0,t0_err,k,k_err,k_f18,k_f18_upp,k_f18_low,k_v18,k_v18_upp,k_v18_low,b,b_err,ecc,ecc_err,omega,omega_err,a/rs,a/rs_err,S,S_err 
K00568.01,Kepler-605 b,3.38354,0.000005,169.6392619,0.0008909,0.0165614,0.0005992,0.014902,0.000604,0.000285,0,0,0,0.8636847,0.0161153,0.0460941,0.0348547,-5.298255323,105.16615119483275,9.471019034080879,0.8290345074095706,380.4715650773488,33.57636321972451 
K00584.01,Kepler-192 b,9.926735,0.000012,175.6867275,0.0007955,0.0249212,0.0004144,0.024821,0.000368,0.000447,0,0,0,0.4000109,0.1294153,0.0534765,0.0394184,30.59992258708417,98.99939499,18.60223020987946,1.528679036454019,112.33842344450485,9.311858697093063 
K00584.02,Kepler-192 c,21.223467,0.000018,170.3741001,0.0007706,0.0217668,0.0004801,0.025571,0.000257,0.002807,0,0,0,0.416407,0.1145475,0.050835,0.0368927,17.905423841542042,100.84954446209665,30.519861847132525,2.641004018453609,41.73430899722329,3.639741864309905 
K00584.03,Kepler-192 d,6.47028,0.000015,136.5066655,0.0009481,0.009832,0.0005713,0.009987,0.000504,0.000332,0,0,0,0.4006346,0.1333331,0.0497409,0.0358641,15.087107472650983,105.73044013852324,13.787366788120755,1.2382428944082389,204.50112205785837,18.499924444517593 
K00612.01,Kepler-196 b,20.739916,0.000018,173.2178888,0.0008051,0.025077,0.0005936,0.02247,0.000788,0.000391,0,0,0,0.7571598,0.0307087,0.0531123,0.0401741,2.0526442193679797,99.24486729485169,34.21559314277067,3.1733911270619646,24.953500471536763,2.332576746611153 
K00612.02,Kepler-196 c,47.42766,0.00002,216.5573741,0.0008602,0.0273178,0.0006394,0.026097,0.000707,0.000523,0,0,0,0.5713909,0.0619407,0.0511007,0.0411049,19.250201623337688,98.73873356736698,60.268728818388595,5.075305382929696,8.042583160293725,0.6837369154958066 
K00623.01,Kepler-197 A c,10.349724,0.000011,174.0651946,0.0008268,0.0100904,0.0001724,0.010287,0.000251,0.000189,0.009878832,0.000215436,0.00026604,0.6120826,0.0553838,0.0500964,0.0412574,2.4853075687830692,109.19943602745461,14.699985478694419,1.4185317281714065,250.51251004974415,24.545935654088787 
K00623.02,Kepler-197 A d,15.677577,0.000017,179.4708248,0.0008558,0.0098754,0.0002011,0.009372,0.000273,0.000173,0.010173256,0.000166022,0.000266351,0.5404675,0.0783312,0.0525077,0.0412859,15.930449780881991,104.80031764264172,19.628002434157434,1.831231060614403,140.51122614819192,13.324820974825839 
K00623.03,Kepler-197 A b,5.599323,0.000006,171.4737843,0.0008815,0.008615,0.0001702,0.008752,0.000271,0.00011,0.008700007,0.000181429,0.000176278,0.5260303,0.0999603,0.0544921,0.0437819,15.804061020854084,102.08829640390334,9.885766856197288,0.933249074,553.9142042179179,53.13131432627798 
K00645.01,Kepler-633 b,8.503414,0.000019,170.867808,0.0009429,0.0186947,0.0018003,0.012871,0.000356,0.000411,0,0,0,0.9308172,0.0183375,0.049775,0.0383885,1.612291776342234,106.2998169474345,9.469230515411875,0.884860469,546.3555887316405,51.360647687877574 
K00645.02,KOI-645.02,23.78325,0.00002,179.7493374,0.000997,0.0146158,0.0008518,0.014509,0.000428,0.000264,0,0,0,0.541556,0.1203961,0.0516128,0.038893,14.779188494391775,105.26608076388152,19.020126023987928,1.7592119010900205,135.41849644634362,12.60176031920016 
K00657.01,Kepler-202 b,4.069424,0.000003,171.0179832,0.0006636,0.0218653,0.0004323,0.024329,0.000113,0.002737,0,0,0,0.5719837,0.0660018,0.0527606,0.0406312,22.635242006548545,104.31854608060597,12.762471826365779,1.143782214367267,131.51899064458726,11.902745727030572 
K00657.02,Kepler-202 c,16.282491,0.000016,180.7971643,0.0007908,0.0273519,0.0006059,0.025927,0.000483,0.000779,0,0,0,0.7071549,0.0375397,0.0500089,0.0384943,1.3088590576189012,104.6500995679143,31.557117808566105,2.9099217868717604,21.51113855736027,2.0020007948002125 
K00658.01,Kepler-203 b,3.162692,0.000007,169.6421242,0.0009771,0.0233803,0.0007159,0.022411,6.3e-05,0.001334,0,0,0,0.7514964,0.0356955,0.051144,0.0425122,0.03406807,105.01593312010534,8.165293814980695,0.7769146109107864,750.4694286871139,71.81444697889972 
K00658.02,Kepler-203 c,5.370646,0.000012,172.2373102,0.0009014,0.0241604,0.0008296,0.02087,0.000452,0.000258,0,0,0,0.7972786,0.029272,0.0506356,0.0399067,9.101973156,103.16207087818006,11.714542407281066,1.0676341525502622,364.60782176050816,33.436585677948344 
K00658.03,Kepler-203 d,11.329752,0.00002,133.9680773,0.0010123,0.0115186,0.0013487,0.012452,0.002643,0.000448,0,0,0,0.4965821,0.2044415,0.0496088,0.0391731,5.044687121320652,104.67027341188087,19.19807216167799,1.7563568168650319,135.75673964836068,12.496688425090626 
K00665.01,Kepler-207 d,5.868083,0.000009,170.3244061,0.0009148,0.0202096,0.0003987,0.019111,0.000282,0.000112,0,0,0,0.7158452,0.0347141,0.0494999,0.0389699,4.569092044,106.15627956059834,8.056170451370821,0.7478933624826887,814.7971822425046,76.08369320099128 
K00665.02,Kepler-207 b,1.611895,0.000005,133.5724249,0.0010044,0.0095698,0.0003769,0.008971,0.000248,0.000179,0,0,0,0.6361214,0.0736011,0.0512719,0.0395879,11.192203406709112,107.54672207866591,3.4249388848595594,0.3272946876004547,4508.179072774375,433.1882756178718 
K00665.03,Kepler-207 c,3.071542,0.000012,133.3041354,0.0010143,0.0081308,0.0004396,0.008769,0.000288,0.00017,0,0,0,0.3818626,0.1322789,0.0481397,0.0356082,11.589068353084429,104.5954451238368,5.261916096959242,0.46018003263463586,1909.9366984666724,168.13291666135586 
K00671.01,Kepler-208 b,4.228655,0.000005,170.7424153,0.0009574,0.0118965,0.0003691,0.011551,0.000302,0.000231,0,0,0,0.5442111,0.1037082,0.0553562,0.0435981,16.06094091872304,104.84145028275417,8.399703846054589,0.8260199560543393,793.1260490751437,78.39046014
K00671.02,Kepler-208 c,7.466634,0.000012,132.7751983,0.0009465,0.0107257,0.0004045,0.010288,0.000106,0.000477,0,0,0,0.6149905,0.0673786,0.0529318,0.0410569,13.215334570049903,105.1931031295157,12.230520865756668,1.1695297772931394,374.09358105187033,35.96389680365638 
K00671.03,Kepler-208 e,16.25946,0.000018,144.5329556,0.0009521,0.0120048,0.0006365,0.010506,0.000546,0.000224,0,0,0,0.8110008,0.0321649,0.0509194,0.0387248,10.473846111907939,102.58226623739743,20.487927901912798,1.8603353626654788,133.31348689689938,12.176961681639273 
K00671.04,Kepler-208 d,11.131752,0.000019,134.4276557,0.0009823,0.0083138,0.0005729,0.008915,0.000391,0.000325,0,0,0,0.3405584,0.184948,0.0468756,0.0349838,12.263290708926672,102.19938719080125,15.922749779529738,1.3227064466991194,220.71610392674356,18.464965613655462 
K00672.01,Kepler-209 b,16.087861,0.000017,172.8135283,0.0007874,0.0250806,0.0008616,0.022863,0.000507,0.000286,0,0,0,0.7744208,0.0269473,0.0485329,0.0366878,8.863783141388765,104.30737340360092,26.597267104630177,2.3387160773938356,56.43843355708361,4.999850426041596 
K00679.01,Kepler-212 c,31.80474,0.00002,190.2543407,0.0009754,0.0165463,0.000601,0.01652,0.000239,0.000213,0,0,0,0.3807048,0.1259828,0.0512648,0.0369541,24.04483850370735,101.63768228676679,28.219184003878684,2.3905589826397793,62.53467501085599,5.3358530911850774 
K00679.02,Kepler-212 b,16.258358,0.00002,139.6381408,0.0010241,0.0054681,0.001167,0.007021,0.000415,0.000246,0,0,0,0.3845976,0.1942517,0.0482112,0.0361407,1.2823196525484417,106.07304598169966,17.688532789022904,1.605022628374086,159.15715890479697,14.532637885572132 
K00692.01,Kepler-213 b,2.46234,0.000003,171.8425905,0.001036,0.0132238,0.0004022,0.012353,0.00042,0.000221,0,0,0,0.8048087,0.0232631,0.0488858,0.0359428,5.317942152974443,100.04790775177321,6.358721260857612,0.5532253269092005,1055.875450663728,92.54378229686492 
K00692.02,Kepler-213 c,4.822981,0.000005,134.4342718,0.0011047,0.0220433,0.0029966,0.017112,0.000642,0.000407,0,0,0,0.9752991,0.0054296,0.0541074,0.0423433,23.123780200144793,95.21909966850195,10.122790650262283,0.8641069354298957,416.63116929568116,35.83806619651767 
K00700.02,Kepler-215 b,9.360628,0.000011,171.9691942,0.0008826,0.0151507,0.0003461,0.01603,5.4e-05,0.001563,0,0,0,0.648255,0.0501248,0.0501166,0.0379622,8.000415958217932,104.73141946777723,17.471975253195986,1.592582784683971,138.86577939656624,12.743387475602903 
K00700.03,Kepler-215 c,14.667187,0.000016,145.4222232,0.00087,0.0140543,0.0003901,0.013933,0.003207,0.000388,0,0,0,0.6228932,0.0535292,0.0496402,0.0375956,15.17262715315221,104.8396913023231,23.71083767532046,2.089361548598583,75.40244926923864,6.692454355375818 
K00700.04,Kepler-215 e,68.161359,0.00002,187.0297737,0.0009272,0.01682,0.0006107,0.015877,0.000442,0.000616,0,0,0,0.7320438,0.0372286,0.0497446,0.0365501,4.963837046849741,102.14323159730047,65.46401039940707,5.820336611471648,9.891770541,0.8857225729091215 
K00701.01,Kepler-62 d,18.164063,0.000013,180.8119837,0.0006709,0.0300887,0.0004294,0.027504,0.000683,0.000241,0,0,0,0.7128607,0.0327163,0.0507657,0.0370698,26.150807905068152,102.47809105108672,34.015149495346066,2.7992904732814834,20.069812903076095,1.6701427443812655 
K00701.02,Kepler-62 b,5.714885,0.000004,170.9235017,0.0006556,0.0192012,0.0003343,0.018665,0.00057,0.000239,0,0,0,0.5706639,0.0644653,0.0525386,0.0394882,25.60521457423278,103.82938336301304,15.741614098332454,1.3630945231906713,93.71078345648772,8.196676269
K00707.02,Kepler-33 f,41.028059,0.000019,172.5787686,0.0008654,0.0207447,0.0004245,0.022403,0.000441,0.000279,0,0,0,0.2978762,0.1162426,0.0433872,0.0317286,16.114649982438603,102.3450674397912,30.273300324738972,2.3352587847506223,56.855529829395195,4.4231445120918975 
K00707.03,Kepler-33 e,31.784774,0.00002,135.8721284,0.000887,0.0187988,0.0004522,0.019804,0.000431,0.000166,0,0,0,0.3016513,0.1337368,0.0471081,0.0345153,20.28001877557198,104.19562944481656,25.648400315447237,2.1254970878980077,79.20848062,6.612517671182383 
K00707.04,Kepler-33 c,13.175562,0.000015,143.6779185,0.0009044,0.0145995,0.0003567,0.014488,0.000428,0.000226,0,0,0,0.2754858,0.1330526,0.0462461,0.0324858,24.74598414634279,102.08896103494568,14.301089205531675,1.112014137441987,254.77336216039248,19.97655275852553 
K00707.05,Kepler-33 b,5.66814,0.000014,131.8879556,0.0009629,0.0080193,0.0003191,0.008349,0.000284,0.000425,0,0,0,0.2316803,0.1357403,0.0417513,0.03183,1.0187132301646524,105.34895337936923,7.999436072711282,0.6360730384631634,814.2795077863593,65.26633587570981 
K00708.01,Kepler-216 c,17.406653,0.000017,171.0063288,0.0008105,0.0230414,0.0005558,0.022193,0.000409,0.000186,0,0,0,0.4199888,0.1468913,0.0647234,0.0495652,28.877737505635842,92.44056948890476,17.76451093143213,1.6841451499021025,185.06138038485406,17.638136213349398 
K00708.02,Kepler-216 b,7.693644,0.000021,176.5030971,0.0010141,0.0159157,0.0006184,0.016979,0.002022,0.000925,0,0,0,0.4976433,0.14437,0.0575908,0.047053,20.018010905436604,100.40801172601293,10.187922138778813,0.9886919617254208,562.6665195508107,54.88227621804697 
K00711.01,Kepler-218 c,44.699505,0.00002,174.8231806,0.0008046,0.027173,0.0006981,0.025865,0.000669,0.000354,0,0,0,0.5563235,0.0824391,0.0512583,0.0389343,-3.394986931,104.83500450755893,46.923512465012905,4.492669648917784,18.527179796795828,1.7849721300859374 
K00711.02,Kepler-218 b,3.619312,0.000004,135.4414375,0.0009445,0.0130009,0.0003194,0.014986,2e-05,0.001685,0,0,0,0.2490566,0.1255709,0.0418482,0.0300564,12.89184832849699,104.40909633054844,8.887339432692402,0.6788664332502503,516.4720324418724,39.838146610630645 
K00718.01,Kepler-219 b,4.58548,0.000007,169.8615724,0.0010278,0.0185884,0.0003823,0.018179,0.0003,0.000248,0,0,0,0.4930264,0.0889244,0.0523202,0.0385124,13.083216232070686,104.5639897408841,9.570143564382999,0.899909554,541.1324692436705,51.183756350866446 
K00718.02,Kepler-219 c,22.714443,0.000017,147.2964502,0.000834,0.0212859,0.0004597,0.022095,0.001653,0.000484,0,0,0,0.3984917,0.1302559,0.0527831,0.0387908,19.769026365984555,103.16343451773247,27.975565541100412,2.537088401400207,63.326101027775685,5.779333838010758 
K00718.03,Kepler-219 d,47.903519,0.000019,141.9820938,0.0009054,0.0189387,0.0007378,0.017606,0.000597,0.000376,0,0,0,0.7591246,0.0339306,0.051766,0.0431196,15.661933110193932,104.34031274724298,45.82911391812262,4.220829222757758,23.597042681850418,2.1866008762378994 
K00719.01,Kepler-220 c,9.034182,0.000008,171.0158533,0.0007016,0.0269052,0.0008845,0.021785,0.000835,0.000816,0,0,0,0.8995231,0.0105617,0.0480704,0.0365752,20.728341061527992,102.9506838292445,21.654739452777168,1.768059430311275,42.072775460743955,3.4775049818215167 
K00719.02,Kepler-220 d,28.122464,0.00002,146.9169939,0.0009936,0.0114591,0.0009077,0.013777,0.001888,0.00104,0,0,0,0.3595034,0.1901716,0.0490193,0.0377832,2.593401786412451,105.2647056651732,45.497201860180155,4.124436898840706,9.530983384230902,0.8726606703792199 
K00719.03,Kepler-220 e,45.902757,0.00002,166.5610782,0.0009738,0.0181889,0.0009212,0.017653,0.000678,0.000309,0,0,0,0.4867624,0.1313989,0.0496621,0.0362058,18.655133386892768,99.55424158591053,63.93489720960967,5.271439890145838,4.826487051601006,0.4027571546165232 
K00720.01,Kepler-221 c,5.690592,0.000004,174.0483606,0.0007076,0.0347523,0.0004735,0.033474,0.000359,0.000231,0,0,0,0.5789792,0.0591362,0.0476331,0.0355557,14.140844755680623,100.50634847239124,14.76550655647577,1.2016398884920267,146.26714036632802,12.019807527298395 
K00720.02,Kepler-221 d,10.041575,0.000007,137.0849066,0.0008078,0.0327336,0.000485,0.030708,0.000605,0.000289,0,0,0,0.7035351,0.032139,0.0485214,0.0355717,20.328170148674772,101.8439700113257,21.673613798898717,1.7635663049840187,67.88609247698402,5.577855937888204 
K00720.04,Kepler-221 b,2.795895,0.000002,132.7304929,0.0009278,0.0180822,0.0003669,0.018185,0.000437,0.000314,0,0,0,0.4920016,0.0802777,0.0501506,0.0371156,11.234665308906257,102.3690858305631,9.177877146604743,0.808438783,378.5811553235857,33.62599593484099 
K00723.01,Kepler-222 b,3.936992,0.000005,169.6512599,0.0007862,0.0356346,0.000677,0.034649,0.004444,0.000827,0,0,0,0.7748626,0.0267216,0.0608967,0.050899,16.603388711263143,99.01424032315563,11.119478508969546,1.1296490931700098,268.8714761,27.483286730468198 
K00723.02,Kepler-222 d,28.081956,0.000025,194.9148549,0.0006822,0.0412394,0.0007446,0.040725,0.000639,0.00087,0,0,0,0.5689217,0.0683926,0.0518347,0.035978,18.778605791743463,102.18768166304672,41.152723727661446,3.629771494702343,19.62982382092799,1.7455219910118547 
K00730.04,Kepler-223 b,7.384422,0.000019,137.4719247,0.0009742,0.015567,0.000954,0.016418,0.000758,0.000611,0,0,0,0.3726439,0.1864226,0.0484612,0.035963,8.185441218999527,104.66248118586708,9.589086218488232,0.9546922890860068,477.2335049628314,47.778613511419486 
K00733.01,Kepler-224 c,5.924998,0.000008,169.7159284,0.0009,0.035932,0.0010523,0.04358,3.3e-05,0.005493,0,0,0,0.4148435,0.1177117,0.0517939,0.0388304,5.61692299,103.73110391241424,15.774447384342611,1.4880979103173415,108.53783955579148,10.320038472017735 
K00733.02,Kepler-224 d,11.349343,0.000012,134.3187389,0.0008704,0.033055,0.0012493,0.033484,0.001012,0.000508,0,0,0,0.5226485,0.0861778,0.0524988,0.0391578,17.139637100459936,105.48895561660945,24.582732508170846,2.292678313872601,44.691936124775644,4.2018780654722825 
K00733.03,Kepler-224 b,3.132955,0.000008,135.6757733,0.0009714,0.0187202,0.0010902,0.019684,0.000683,0.000576,0,0,0,0.3376627,0.1524442,0.0497664,0.0367437,14.762200295766148,101.32487024893716,10.3919368,0.8957534671173915,250.09009228988916,21.761149606211024 
K00733.04,Kepler-224 e,18.64352,0.000018,141.6259056,0.0009368,0.0332128,0.0029611,0.026251,0.001715,0.000612,0,0,0,0.9063186,0.0223038,0.0502268,0.0405364,-0.449554145,102.67009493781302,33.685672209521606,3.078888711807651,23.80121041924118,2.1937752242333146 
K00749.01,Kepler-226 c,5.34956,0.000006,171.8065409,0.0009795,0.0261098,0.0006974,0.03072,0.000959,0.003343,0,0,0,0.3510495,0.1257835,0.0504793,0.0364446,11.6305505,103.44873312223991,13.128896016730145,1.208043704268162,198.88697928828475,18.435535947276364 
K00749.02,Kepler-226 b,3.94105,0.000006,136.0882402,0.0009922,0.0160737,0.0005676,0.018026,0.000718,0.000372,0,0,0,0.2022151,0.1230436,0.0407348,0.0324153,-13.79309948,100.03033513619654,10.493692645868554,0.776835795,311.31933161598823,23.308986462351566 
K00749.03,Kepler-226 d,8.109042,0.000016,132.804037,0.0009791,0.0125061,0.0009402,0.013557,0.000732,0.000679,0,0,0,0.3121042,0.1603332,0.0464742,0.0335111,10.801898827088042,107.15563827644345,17.29605282252465,1.5274063856716535,114.59581644065045,10.201002348537898 
K00756.02,Kepler-228 c,4.134431,0.000007,172.9800654,0.0009798,0.0244302,0.0008421,0.028445,0.001329,0.002711,0,0,0,0.3412812,0.1541971,0.0475255,0.0342889,15.957705383196366,103.56868183665054,9.279331623,0.8522421010167803,496.51552088970425,45.90425081486309 
K00756.03,Kepler-228 b,2.566577,0.000009,179.5550671,0.0009769,0.0151305,0.0008579,0.014685,0.000696,0.000662,0,0,0,0.3784057,0.1757533,0.049253,0.0378478,14.007230997856116,102.2210564546131,6.745609144218576,0.6358843246246316,939.5586024502561,89.12707638052004 
K00757.03,Kepler-229 b,6.252953,0.000012,171.3010673,0.0009309,0.0278801,0.0012192,0.029697,0.000765,0.000507,0,0,0,0.3880773,0.1379984,0.0520868,0.0366976,17.214184639184406,103.14793027979621,16.171136222297157,1.4634530883365133,99.72273343352656,9.103623851539814 
K00800.01,Kepler-234 b,2.711494,0.000008,170.034939,0.0009662,0.0259437,0.0010392,0.031139,0.000259,0.002531,0,0,0,0.3436822,0.1576557,0.0456976,0.0341455,10.568149235408521,102.06173408052106,6.808246770665994,0.6144859698048312,1097.169574,99.65055602931004 
K00800.02,Kepler-234 c,7.21203,0.000017,172.8171574,0.0009377,0.028294,0.001197,0.030183,0.000777,0.000313,0,0,0,0.3531607,0.1611519,0.047977,0.0376778,9.969820869109306,100.73376688043456,13.070194399136508,1.215274519190159,297.70096255701986,27.84487036716304 
K00829.02,Kepler-53 d,9.751929,0.000019,138.786614,0.0009673,0.0192496,0.0009591,0.023649,0.000466,0.004133,0,0,0,0.2883752,0.1694522,0.0462208,0.0352311,1.878625477830846,105.68773759405215,16.278962202705095,1.5995034440769227,173.75832373693294,17.168250438513475 
K00834.02,Kepler-238 d,13.233546,0.000019,140.3210786,0.0009513,0.0197413,0.0005424,0.020462,0.000601,0.00027,0,0,0,0.2543657,0.1388847,0.0433141,0.0330581,-2.138479027,104.56337094646537,14.595346075847363,1.232676990271821,221.30115244558712,18.83008239827355 
K00834.03,Kepler-238 c,6.155574,0.00001,134.8220563,0.000973,0.0144034,0.000473,0.017858,0.000105,0.001838,0,0,0,0.3033227,0.1333167,0.0448893,0.0359294,15.099924538528057,104.46442686482423,8.879552522412277,0.7477547391326888,597.9024170074738,50.72836140678039 
K00834.04,Kepler-238 b,2.090815,0.000006,134.1727629,0.0009641,0.0094475,0.0004878,0.00999,0.000558,0.00024,0,0,0,0.3466564,0.1649274,0.0479728,0.0358767,14.00597049070683,103.07965662892843,4.322970802735433,0.3825700671429276,2522.5969438585016,224.76238800615496 
K00834.05,Kepler-238 f,50.447315,0.00002,178.4929341,0.0009767,0.0203404,0.0008933,0.020445,0.002503,0.001917,0,0,0,0.7433575,0.0441458,0.0527936,0.0442157,15.58383896,103.82478251191812,36.19700946566263,3.495617218547173,35.98049113511014,3.494586492
K00841.03,KOI-841.03,6.546272,0.000009,133.8586955,0.0009317,0.0236775,0.0009438,0.029998,0.001692,0.004189,0,0,0,0.3769902,0.1400251,0.0501372,0.0380995,13.346513257245103,104.54229755876047,15.839878743507159,1.4310542695503052,127.48535942083302,11.608969912349977 
K00864.01,Kepler-244 b,4.311781,0.000004,173.5770129,0.0008212,0.0307689,0.0006088,0.032741,0.00015,0.000978,0,0,0,0.3436252,0.1251272,0.045015,0.0318311,18.415975073627216,102.46195082999789,11.453989212271567,0.9172158472825254,290.1388585834592,23.448582200500752 
K00864.02,Kepler-244 d,20.050393,0.000018,188.0883074,0.000959,0.025065,0.0007008,0.031691,0.000227,0.003959,0,0,0,0.3062859,0.1329379,0.0474318,0.0342386,21.588952317704244,103.89488962773032,32.01580364,2.676198979202783,37.13561514214607,3.1305064260384285 
K00864.03,Kepler-244 c,9.767345,0.000014,186.5780398,0.0009403,0.0273272,0.0016539,0.022847,0.000763,0.001142,0,0,0,0.9193115,0.0149006,0.051325,0.0421753,2.639341542,103.59827510676905,19.531174795920446,1.871632137159903,99.78441236621704,9.623940361
K00869.01,Kepler-245 b,7.49017,0.000007,174.950866,0.0008354,0.0308828,0.0006549,0.031177,0.000761,0.000381,0,0,0,0.5218857,0.0922073,0.0528518,0.0395511,18.365136528465253,100.8268037672079,17.559180883310585,1.5849140876890213,91.76455776559149,8.352709986244795 
K00869.03,Kepler-245 c,17.460864,0.000016,137.2673605,0.0009221,0.0285918,0.0014273,0.026535,0.001109,0.000667,0,0,0,0.855618,0.0203843,0.0509182,0.0394568,13.548881950485312,102.34781763720783,30.72469212236138,2.7758909395259446,29.97149468856514,2.730658117783998 
K00869.04,Kepler-245 e,3.219823,0.000005,133.0030025,0.000948,0.0160162,0.000825,0.020121,0.000722,0.000435,0,0,0,0.5611956,0.1016375,0.0499689,0.0393153,5.552866308133984,104.58932593458479,9.883764451860234,0.9165254432954706,289.6267745,27.072071087585094 
K00872.02,Kepler-46 d,6.766514,0.000013,138.0635165,0.000918,0.0176764,0.0009192,0.021329,0.003491,0.001057,0,0,0,0.3930044,0.1461179,0.0499618,0.0373724,6.131857348847534,103.16784056317702,16.030636071529276,1.4551957885800384,115.09885062179946,10.533508058216801 
K00880.03,Kepler-82 e,5.902252,0.000006,136.7828687,0.0008904,0.0235099,0.0005947,0.025211,0.000432,0.000335,0,0,0,0.4093155,0.1159466,0.0504308,0.036788,18.15918111942753,99.49540454992854,14.282568374785209,1.2026257633967268,173.77391321701538,14.758967550432164 
K00880.04,Kepler-82 d,2.382954,0.000003,135.0804056,0.0009444,0.0145251,0.0004267,0.017484,0.000454,0.000266,0,0,0,0.3345067,0.1347429,0.049939,0.035418,15.249987914650776,100.91542887895874,7.781959529661779,0.6667824969096895,585.3549145160832,50.574822038916686 
K00881.01,Kepler-712 b,21.022471,0.000017,207.6765441,0.0007005,0.0391029,0.0008492,0.039816,0.001159,0.000575,0,0,0,0.4434245,0.1103399,0.0519844,0.0381484,23.615441013724503,99.47304773676254,36.56304121756979,3.133098511905979,18.36310513349952,1.5893507517690517 
K00884.03,Kepler-247 b,3.336125,0.000004,135.3170368,0.000893,0.0196232,0.000699,0.019064,0.00078,0.000358,0,0,0,0.4693049,0.0985467,0.0544694,0.0393063,17.714485656314693,101.90881737457859,10.153602314684651,0.9450556323806085,264.88798773663484,24.853958172755068 
K00896.01,Kepler-248 c,16.239471,0.000013,175.5701341,0.0006578,0.0459894,0.0007084,0.046223,0.00087,0.000339,0,0,0,0.3391578,0.1240399,0.0510951,0.0349249,24.795837204097126,102.82842609491948,30.095336439641237,2.552623735780098,28.130401261521495,2.409980394715197 
K00896.02,Kepler-248 b,6.308197,0.000007,174.0475941,0.0008076,0.0327486,0.0004931,0.034583,0.002262,0.000773,0,0,0,0.2717794,0.1204372,0.0465683,0.032201,36.80420180123624,97.94692881280797,16.120085620451242,1.0871249688111464,98.04820429604595,6.7172735672249635 
K00896.03,KOI-896.03,28.867136,0.000019,156.1970071,0.0009682,0.0164424,0.002306,0.016197,0.001165,0.000731,0,0,0,0.667771,0.1680367,0.0493715,0.0377704,10.845397782894377,105.61003878745446,43.633886305926374,3.954402670934191,13.382169956353984,1.223484455688277 
K00907.01,Kepler-251 c,16.514133,0.000017,176.1151621,0.0008236,0.02844,0.0006601,0.030629,0.000732,0.00037,0,0,0,0.3650864,0.1222812,0.0508114,0.0355131,24.376810250206148,100.13397747175776,29.389374503531837,2.4342422701514095,43.87750494256431,3.6657325775222485 
K00907.02,Kepler-251 d,30.132939,0.000018,190.3839076,0.0008004,0.0295369,0.0007899,0.036214,0.000171,0.004524,0,0,0,0.4028954,0.1190516,0.0528706,0.0374142,29.468703364267625,100.45828304295772,44.10607082277511,3.6656060307530667,19.481655930430893,1.6330277407677594 
K00907.03,Kepler-251 b,4.790919,0.000014,136.3074868,0.0009591,0.0143647,0.0007907,0.015386,0.000693,0.000394,0,0,0,0.4366024,0.1540098,0.0509284,0.037618,12.469509678550159,104.5488693846706,12.753740441530256,1.1742480496748287,232.99546152153346,21.60258903236239 
K00907.04,Kepler-251 e,99.640965,0.000021,198.6899438,0.00094,0.0319982,0.0017384,0.033208,0.00544,0.002141,0,0,0,0.8285672,0.028578,0.0504151,0.0379845,2.2869323913749247,103.65791428366421,95.59360393789699,8.868639613034825,4.147295110783293,0.38742141530601715 
K00921.01,Kepler-253 c,10.281933,0.000015,175.340865,0.0008565,0.0293121,0.0008381,0.031333,0.000729,0.000773,0,0,0,0.2659636,0.1371395,0.0456995,0.0334406,21.628583808393447,105.15315078246122,21.531689302950117,1.733089575298453,59.88817329127918,4.872010435865659 
K00921.02,Kepler-253 d,18.119898,0.000018,182.6164732,0.00084,0.0345614,0.0010641,0.036703,0.005883,0.001139,0,0,0,0.366887,0.1298758,0.0507885,0.036296,14.734646755398307,98.86746572477698,31.301031993012774,2.7170899902245247,28.33870252602419,2.4826021766095745 
K00921.03,Kepler-253 b,3.784031,0.000008,133.280129,0.0009595,0.0200979,0.0008487,0.019591,0.001,0.000427,0,0,0,0.6567632,0.0557815,0.0499328,0.0382889,3.2121217206403725,104.87141597543949,10.90716133104302,1.0179439804725003,233.38546296650392,21.955070881634683 
K00934.01,Kepler-254 b,5.826654,0.000006,173.0109776,0.0008862,0.0368332,0.0010528,0.03806,0.000458,0.000636,0,0,0,0.487835,0.1007454,0.0492984,0.0354398,16.171160809772353,103.88992781322449,13.683014617770302,1.3099719446818257,204.0492322478316,19.661356607271554 
K00934.02,Kepler-254 c,12.412179,0.000019,142.5410885,0.0009538,0.0236751,0.0012922,0.023578,0.000912,0.000464,0,0,0,0.4111534,0.1698174,0.0502524,0.0392678,15.441888668973943,101.04531841111488,22.646710515479477,2.1625462399851374,74.48833888851526,7.159146521578144 
K00934.03,Kepler-254 d,18.74654,0.000019,147.1289972,0.0009244,0.0257398,0.001286,0.026945,0.000444,0.001193,0,0,0,0.6020703,0.0867664,0.0499147,0.0399578,15.134743183738161,101.80508909534812,29.800986561246788,2.851399361470027,43.01671713019419,4.142535322749259 
K00935.04,KOI-935.04,9.6173,0.000019,142.4760934,0.0010059,0.0103124,0.0007979,0.013782,0.000671,0.000428,0,0,0,0.5249665,0.1467298,0.0517687,0.0410059,10.241706531632737,103.36509847288467,14.644849000612728,1.4423928525342822,266.8266934543222,26.41139731516946 
K00941.01,Kepler-257 c,6.581482,0.000009,174.7876408,0.0009048,0.0428697,0.0009428,0.044931,0.000851,0.000788,0,0,0,0.3439937,0.1154587,0.0498808,0.0348431,20.68168510827049,102.39561377647766,15.81988866521587,1.326044288173411,114.20753981110818,9.666205105
